person_id;schooltype;schooladvies
DUMMY2_2068;1;5
DUMMY2_2069;1;4
DUMMY2_2070;1;4
DUMMY2_2071;1;8
DUMMY2_2072;1;4
DUMMY2_2073;1;10
DUMMY2_2074;1;3
DUMMY2_2075;1;4
DUMMY2_2076;1;3
DUMMY2_2077;1;1
DUMMY2_2078;1;10
DUMMY2_2079;1;0
DUMMY2_2080;1;0
DUMMY2_2081;1;5
DUMMY2_2082;1;2
DUMMY2_2083;1;0
DUMMY2_2084;1;0
DUMMY2_2085;1;5
DUMMY2_2086;1;0
DUMMY2_2087;1;8
DUMMY2_2088;1;0
DUMMY2_2089;1;4
DUMMY2_2090;1;10
DUMMY2_2091;1;0
DUMMY2_2092;1;9
DUMMY2_2093;1;6
DUMMY2_2094;1;1
DUMMY2_2095;1;8
DUMMY2_2096;1;1
DUMMY2_2097;1;0
DUMMY2_2098;1;0
DUMMY2_2099;1;0
DUMMY2_2100;1;0
DUMMY2_2101;1;0
DUMMY2_2102;1;8
DUMMY2_2103;1;0
DUMMY2_2104;1;6
DUMMY2_2105;1;5
DUMMY2_2106;1;10
DUMMY2_2107;1;9
DUMMY2_2108;1;2
DUMMY2_2109;1;0
DUMMY2_2110;1;6
DUMMY2_2111;1;0
DUMMY2_2112;2;9
DUMMY2_2113;1;0
DUMMY2_2114;1;7
DUMMY2_2115;1;0
DUMMY2_2116;1;9
DUMMY2_2117;2;7
DUMMY2_2118;1;6
DUMMY2_2119;1;3
DUMMY2_2120;1;9
DUMMY2_2121;1;0
DUMMY2_2122;1;7
DUMMY2_2123;1;8
DUMMY2_2124;1;10
DUMMY2_2125;1;8
DUMMY2_2126;2;0
DUMMY2_2127;1;9
DUMMY2_2128;1;0
DUMMY2_2129;2;2
DUMMY2_2130;1;7
DUMMY2_2131;1;8
DUMMY2_2132;1;0
DUMMY2_2133;1;9
DUMMY2_2134;1;7
DUMMY2_2135;2;0
DUMMY2_2136;1;3
DUMMY2_2137;1;0
DUMMY2_2138;1;6
DUMMY2_2139;1;0
DUMMY2_2140;1;0
DUMMY2_2141;1;5
DUMMY2_2142;2;7
DUMMY2_2143;1;2
DUMMY2_2144;1;2
DUMMY2_2145;2;0
DUMMY2_2146;1;8
DUMMY2_2147;1;4
DUMMY2_2148;1;0
DUMMY2_2149;1;7
DUMMY2_2150;1;3
DUMMY2_2151;1;5
DUMMY2_2152;1;0
DUMMY2_2153;2;0
DUMMY2_2154;1;1
DUMMY2_2155;1;0
DUMMY2_2156;1;3
DUMMY2_2157;1;8
DUMMY2_2158;1;0
DUMMY2_2159;1;6
DUMMY2_2160;2;6
DUMMY2_2161;1;6
DUMMY2_2162;1;5
DUMMY2_2163;1;3
DUMMY2_2164;1;0
DUMMY2_2165;1;10
DUMMY2_2166;1;9
DUMMY2_2167;1;0
DUMMY2_2168;1;4
DUMMY2_2169;1;0
DUMMY2_2170;1;0
DUMMY2_2171;1;0
DUMMY2_2172;1;0
DUMMY2_2173;1;4
DUMMY2_2174;1;9
DUMMY2_2175;1;7
DUMMY2_2176;1;0
DUMMY2_2177;1;6
DUMMY2_2178;1;1
DUMMY2_2179;1;0
DUMMY2_2180;1;6
DUMMY2_2181;1;4
DUMMY2_2182;1;8
DUMMY2_2183;1;6
DUMMY2_2184;1;1
DUMMY2_2185;1;0
DUMMY2_2186;1;0
DUMMY2_2187;1;0
DUMMY2_2188;1;9
DUMMY2_2189;2;2
DUMMY2_2190;2;7
DUMMY2_2191;1;0
DUMMY2_2192;1;6
DUMMY2_2193;1;1
DUMMY2_2194;1;5
DUMMY2_2195;1;0
DUMMY2_2196;1;0
DUMMY2_2197;1;5
DUMMY2_2198;1;7
DUMMY2_2199;1;3
DUMMY2_2200;1;5
DUMMY2_2201;1;3
DUMMY2_2202;1;10
DUMMY2_2203;1;0
DUMMY2_2204;1;8
DUMMY2_2205;1;0
DUMMY2_2206;1;8
DUMMY2_2207;1;6
DUMMY2_2208;1;0
DUMMY2_2209;1;4
DUMMY2_2210;1;8
DUMMY2_2211;1;0
DUMMY2_2212;1;2
DUMMY2_2213;1;8
DUMMY2_2214;1;2
DUMMY2_2215;1;10
DUMMY2_2216;1;0
DUMMY2_2217;1;9
DUMMY2_2218;1;1
DUMMY2_2219;1;0
DUMMY2_2220;1;2
DUMMY2_2221;1;9
DUMMY2_2222;1;9
DUMMY2_2223;1;0
DUMMY2_2224;1;0
DUMMY2_2225;1;0
DUMMY2_2226;1;5
DUMMY2_2227;1;10
DUMMY2_2228;1;0
DUMMY2_2229;1;1
DUMMY2_2230;1;4
DUMMY2_2231;2;10
DUMMY2_2232;1;0
DUMMY2_2233;1;1
DUMMY2_2234;1;6
DUMMY2_2235;1;0
DUMMY2_2236;1;0
DUMMY2_2237;1;1
DUMMY2_2238;1;7
DUMMY2_2239;1;0
DUMMY2_2240;1;0
DUMMY2_2241;1;5
DUMMY2_2242;1;10
DUMMY2_2243;2;0
DUMMY2_2244;1;5
DUMMY2_2245;1;0
DUMMY2_2246;1;8
DUMMY2_2247;1;9
DUMMY2_2248;1;0
DUMMY2_2249;1;0
DUMMY2_2250;1;3
DUMMY2_2251;1;0
DUMMY2_2252;1;3
DUMMY2_2253;1;4
DUMMY2_2254;1;10
DUMMY2_2255;2;3
DUMMY2_2256;1;8
DUMMY2_2257;1;10
DUMMY2_2258;1;4
DUMMY2_2259;1;6
DUMMY2_2260;1;0
DUMMY2_2261;1;7
DUMMY2_2262;1;8
DUMMY2_2263;1;8
DUMMY2_2264;2;0
DUMMY2_2265;1;0
DUMMY2_2266;1;0
DUMMY2_2267;1;0
DUMMY2_2268;2;6
DUMMY2_2269;1;6
DUMMY2_2270;1;0
DUMMY2_2271;1;8
DUMMY2_2272;1;2
DUMMY2_2273;1;0
DUMMY2_2274;2;3
DUMMY2_2275;1;0
DUMMY2_2276;1;1
DUMMY2_2277;1;6
DUMMY2_2278;1;0
DUMMY2_2279;1;3
DUMMY2_2280;1;1
DUMMY2_2281;2;7
DUMMY2_2282;1;8
DUMMY2_2283;1;0
DUMMY2_2284;1;5
DUMMY2_2285;2;3
DUMMY2_2286;1;7
DUMMY2_2287;1;6
DUMMY2_2288;1;0
DUMMY2_2289;1;7
DUMMY2_2290;1;4
DUMMY2_2291;1;0
DUMMY2_2292;1;1
DUMMY2_2293;1;0
DUMMY2_2294;1;0
DUMMY2_2295;1;8
DUMMY2_2296;1;0
DUMMY2_2297;1;6
DUMMY2_2298;1;4
DUMMY2_2299;1;3
DUMMY2_2300;1;7
DUMMY2_2301;1;10
DUMMY2_2302;1;4
DUMMY2_2303;1;10
DUMMY2_2304;1;5
DUMMY2_2305;1;5
DUMMY2_2306;1;5
DUMMY2_2307;1;2
DUMMY2_2308;1;0
DUMMY2_2309;1;0
DUMMY2_2310;2;6
DUMMY2_2311;1;0
DUMMY2_2312;1;6
DUMMY2_2313;1;1
DUMMY2_2314;1;0
DUMMY2_2315;1;0
DUMMY2_2316;1;8
DUMMY2_2317;1;10
DUMMY2_2318;1;1
DUMMY2_2319;1;0
DUMMY2_2320;1;0
DUMMY2_2321;1;4
DUMMY2_2322;1;0
DUMMY2_2323;1;1
DUMMY2_2324;1;6
DUMMY2_2325;1;8
DUMMY2_2326;1;0
DUMMY2_2327;1;0
DUMMY2_2328;1;0
DUMMY2_2329;1;4
DUMMY2_2330;1;5
DUMMY2_2331;1;2
DUMMY2_2332;1;6
DUMMY2_2333;1;5
DUMMY2_2334;1;0
DUMMY2_2335;1;8
DUMMY2_2336;1;6
DUMMY2_2337;1;8
DUMMY2_2338;1;1
DUMMY2_2339;2;0
DUMMY2_2340;1;0
DUMMY2_2341;1;6
DUMMY2_2342;1;3
DUMMY2_2343;1;0
DUMMY2_2344;1;0
DUMMY2_2345;1;9
DUMMY2_2346;1;0
DUMMY2_2347;1;0
DUMMY2_2348;1;0
DUMMY2_2349;1;0
DUMMY2_2350;1;0
DUMMY2_2351;1;4
DUMMY2_2352;1;5
DUMMY2_2353;1;0
DUMMY2_2354;1;7
DUMMY2_2355;1;1
DUMMY2_2356;1;0
DUMMY2_2357;1;7
DUMMY2_2358;2;5
DUMMY2_2359;1;5
DUMMY2_2360;1;8
DUMMY2_2361;1;6
DUMMY2_2362;1;2
DUMMY2_2363;1;0
DUMMY2_2364;1;5
DUMMY2_2365;1;5
DUMMY2_2366;1;0
DUMMY2_2367;1;0
DUMMY2_2368;1;3
DUMMY2_2369;2;1
DUMMY2_2370;1;8
DUMMY2_2371;1;0
DUMMY2_2372;1;10
DUMMY2_2373;2;6
DUMMY2_2374;1;7
DUMMY2_2375;1;7
DUMMY2_2376;1;1
DUMMY2_2377;1;2
DUMMY2_2378;1;4
DUMMY2_2379;1;8
DUMMY2_2380;1;1
DUMMY2_2381;1;8
DUMMY2_2382;1;0
DUMMY2_2383;1;4
DUMMY2_2384;1;9
DUMMY2_2385;1;1
DUMMY2_2386;1;0
DUMMY2_2387;1;9
DUMMY2_2388;1;8
DUMMY2_2389;1;1
DUMMY2_2390;1;5
DUMMY2_2391;1;0
DUMMY2_2392;1;1
DUMMY2_2393;1;1
DUMMY2_2394;1;7
DUMMY2_2395;1;0
DUMMY2_2396;1;9
DUMMY2_2397;1;7
DUMMY2_2398;1;0
DUMMY2_2399;1;0
DUMMY2_2400;1;9
DUMMY2_2401;1;5
DUMMY2_2402;1;1
DUMMY2_2403;1;5
DUMMY2_2404;1;0
DUMMY2_2405;1;3
DUMMY2_2406;1;2
DUMMY2_2407;1;4
DUMMY2_2408;1;4
DUMMY2_2409;1;1
DUMMY2_2410;1;0
DUMMY2_2411;1;0
DUMMY2_2412;1;9
DUMMY2_2413;1;0
DUMMY2_2414;1;0
DUMMY2_2415;1;10
DUMMY2_2416;1;9
DUMMY2_2417;1;1
DUMMY2_2418;1;4
DUMMY2_2419;1;0
DUMMY2_2420;2;1
DUMMY2_2421;1;0
DUMMY2_2422;1;4
DUMMY2_2423;2;6
DUMMY2_2424;1;6
DUMMY2_2425;1;8
DUMMY2_2426;1;0
DUMMY2_2427;1;0
DUMMY2_2428;1;3
DUMMY2_2429;1;0
DUMMY2_2430;1;0
DUMMY2_2431;1;5
DUMMY2_2432;1;0
DUMMY2_2433;1;10
DUMMY2_2434;1;6
DUMMY2_2435;1;8
DUMMY2_2436;1;3
DUMMY2_2437;1;0
DUMMY2_2438;1;6
DUMMY2_2439;1;5
DUMMY2_2440;1;1
DUMMY2_2441;1;3
DUMMY2_2442;1;7
DUMMY2_2443;1;8
DUMMY2_2444;1;3
DUMMY2_2445;1;2
DUMMY2_2446;1;0
DUMMY2_2447;1;7
DUMMY2_2448;1;0
DUMMY2_2449;1;0
DUMMY2_2450;1;0
DUMMY2_2451;1;5
DUMMY2_2452;1;6
DUMMY2_2453;1;4
DUMMY2_2454;1;8
DUMMY2_2455;1;1
DUMMY2_2456;1;0
DUMMY2_2457;1;0
DUMMY2_2458;1;4
DUMMY2_2459;1;2
DUMMY2_2460;1;4
DUMMY2_2461;1;6
DUMMY2_2462;1;0
DUMMY2_2463;1;3
DUMMY2_2464;1;0
DUMMY2_2465;1;0
DUMMY2_2466;2;9
DUMMY2_2467;1;0
DUMMY2_2468;1;6
DUMMY2_2469;1;4
DUMMY2_2470;1;5
DUMMY2_2471;1;0
DUMMY2_2472;1;1
DUMMY2_2473;2;1
DUMMY2_2474;1;5
DUMMY2_2475;1;0
DUMMY2_2476;1;7
DUMMY2_2477;1;0
DUMMY2_2478;1;1
DUMMY2_2479;1;10
DUMMY2_2480;1;7
DUMMY2_2481;1;0
DUMMY2_2482;1;1
DUMMY2_2483;1;1
DUMMY2_2484;1;0
DUMMY2_2485;1;7
DUMMY2_2486;1;0
DUMMY2_2487;1;9
DUMMY2_2488;1;7
DUMMY2_2489;1;0
DUMMY2_2490;1;1
DUMMY2_2491;1;0
DUMMY2_2492;1;0
DUMMY2_2493;1;0
DUMMY2_2494;1;4
DUMMY2_2495;1;1
DUMMY2_2496;1;0
DUMMY2_2497;1;0
DUMMY2_2498;1;0
DUMMY2_2499;2;0
DUMMY2_2500;1;1
DUMMY2_2501;1;7
DUMMY2_2502;1;9
DUMMY2_2503;1;9
DUMMY2_2504;1;8
DUMMY2_2505;1;8
DUMMY2_2506;1;5
DUMMY2_2507;2;0
DUMMY2_2508;2;3
DUMMY2_2509;1;5
DUMMY2_2510;2;1
DUMMY2_2511;1;4
DUMMY2_2512;1;7
DUMMY2_2513;1;4
DUMMY2_2514;1;0
DUMMY2_2515;1;7
DUMMY2_2516;1;2
DUMMY2_2517;1;0
DUMMY2_2518;1;9
DUMMY2_2519;1;8
DUMMY2_2520;1;10
DUMMY2_2521;1;3
DUMMY2_2522;1;9
DUMMY2_2523;1;0
DUMMY2_2524;1;0
DUMMY2_2525;1;7
DUMMY2_2526;1;0
DUMMY2_2527;1;9
DUMMY2_2528;1;0
DUMMY2_2529;2;0
DUMMY2_2530;1;3
DUMMY2_2531;1;3
DUMMY2_2532;1;0
DUMMY2_2533;1;10
DUMMY2_2534;1;0
DUMMY2_2535;1;0
DUMMY2_2536;1;1
DUMMY2_2537;1;8
DUMMY2_2538;1;3
DUMMY2_2539;1;6
DUMMY2_2540;1;0
DUMMY2_2541;1;2
DUMMY2_2542;1;0
DUMMY2_2543;1;4
DUMMY2_2544;1;9
DUMMY2_2545;1;6
DUMMY2_2546;1;3
DUMMY2_2547;1;9
DUMMY2_2548;1;1
DUMMY2_2549;1;9
DUMMY2_2550;1;0
DUMMY2_2551;1;3
DUMMY2_2552;1;1
DUMMY2_2553;1;8
DUMMY2_2554;1;5
DUMMY2_2555;1;5
DUMMY2_2556;1;6
DUMMY2_2557;1;5
DUMMY2_2558;1;10
DUMMY2_2559;1;8
DUMMY2_2560;1;0
DUMMY2_2561;1;1
DUMMY2_2562;1;4
DUMMY2_2563;1;10
DUMMY2_2564;1;0
DUMMY2_2565;1;2
DUMMY2_2566;1;10
DUMMY2_2567;1;1
DUMMY2_2568;1;8
DUMMY2_2569;1;2
DUMMY2_2570;1;5
DUMMY2_2571;1;2
DUMMY2_2572;1;10
DUMMY2_2573;1;3
DUMMY2_2574;1;2
DUMMY2_2575;1;9
DUMMY2_2576;1;0
DUMMY2_2577;1;3
DUMMY2_2578;1;7
DUMMY2_2579;1;7
DUMMY2_2580;1;3
DUMMY2_2581;1;5
DUMMY2_2582;1;4
DUMMY2_2583;1;7
DUMMY2_2584;1;8
DUMMY2_2585;1;6
DUMMY2_2586;1;8
DUMMY2_2587;1;4
DUMMY2_2588;1;4
DUMMY2_2589;1;0
DUMMY2_2590;1;7
DUMMY2_2591;1;0
DUMMY2_2592;1;5
DUMMY2_2593;1;4
DUMMY2_2594;1;0
DUMMY2_2595;2;4
DUMMY2_2596;1;8
DUMMY2_2597;1;0
DUMMY2_2598;1;3
DUMMY2_2599;1;6
DUMMY2_2600;1;3
DUMMY2_2601;1;0
DUMMY2_2602;1;2
DUMMY2_2603;1;3
DUMMY2_2604;1;8
DUMMY2_2605;1;0
DUMMY2_2606;1;0
DUMMY2_2607;1;0
DUMMY2_2608;1;0
DUMMY2_2609;1;0
DUMMY2_2610;1;0
DUMMY2_2611;1;2
DUMMY2_2612;1;0
DUMMY2_2613;1;0
DUMMY2_2614;1;1
DUMMY2_2615;1;7
DUMMY2_2616;2;10
DUMMY2_2617;1;5
DUMMY2_2618;1;4
DUMMY2_2619;1;0
DUMMY2_2620;1;3
DUMMY2_2621;2;6
DUMMY2_2622;1;10
DUMMY2_2623;1;2
DUMMY2_2624;1;2
DUMMY2_2625;2;0
DUMMY2_2626;1;6
DUMMY2_2627;2;10
DUMMY2_2628;1;9
DUMMY2_2629;1;3
DUMMY2_2630;1;0
DUMMY2_2631;1;0
DUMMY2_2632;1;3
DUMMY2_2633;1;0
DUMMY2_2634;1;8
DUMMY2_2635;1;1
DUMMY2_2636;1;1
DUMMY2_2637;2;8
DUMMY2_2638;1;7
DUMMY2_2639;1;0
DUMMY2_2640;1;0
DUMMY2_2641;1;10
DUMMY2_2642;1;1
DUMMY2_2643;1;9
DUMMY2_2644;1;0
DUMMY2_2645;1;8
DUMMY2_2646;1;2
DUMMY2_2647;1;0
DUMMY2_2648;1;0
DUMMY2_2649;1;8
DUMMY2_2650;1;0
DUMMY2_2651;1;0
DUMMY2_2652;1;1
DUMMY2_2653;1;0
DUMMY2_2654;1;0
DUMMY2_2655;1;1
DUMMY2_2656;1;2
DUMMY2_2657;1;0
DUMMY2_2658;1;5
DUMMY2_2659;1;3
DUMMY2_2660;1;2
DUMMY2_2661;1;5
DUMMY2_2662;1;10
DUMMY2_2663;1;3
DUMMY2_2664;1;3
DUMMY2_2665;1;2
DUMMY2_2666;1;7
DUMMY2_2667;1;6
DUMMY2_2668;1;9
DUMMY2_2669;1;0
DUMMY2_2670;1;8
DUMMY2_2671;1;7
DUMMY2_2672;1;0
DUMMY2_2673;1;9
DUMMY2_2674;1;0
DUMMY2_2675;1;3
DUMMY2_2676;1;2
DUMMY2_2677;1;6
DUMMY2_2678;1;2
DUMMY2_2679;1;9
DUMMY2_2680;1;4
DUMMY2_2681;1;9
DUMMY2_2682;1;6
DUMMY2_2683;1;0
DUMMY2_2684;1;9
DUMMY2_2685;1;0
DUMMY2_2686;2;1
DUMMY2_2687;1;3
DUMMY2_2688;1;5
DUMMY2_2689;2;8
DUMMY2_2690;1;4
DUMMY2_2691;1;0
DUMMY2_2692;1;8
DUMMY2_2693;1;0
DUMMY2_2694;2;2
DUMMY2_2695;1;0
DUMMY2_2696;1;0
DUMMY2_2697;1;7
DUMMY2_2698;1;0
DUMMY2_2699;1;6
DUMMY2_2700;1;0
DUMMY2_2701;1;7
DUMMY2_2702;1;3
DUMMY2_2703;1;1
DUMMY2_2704;1;5
DUMMY2_2705;1;0
DUMMY2_2706;1;5
DUMMY2_2707;1;0
DUMMY2_2708;1;3
DUMMY2_2709;1;0
DUMMY2_2710;1;0
DUMMY2_2711;2;9
DUMMY2_2712;1;9
DUMMY2_2713;1;0
DUMMY2_2714;1;3
DUMMY2_2715;1;4
DUMMY2_2716;1;6
DUMMY2_2717;1;9
DUMMY2_2718;1;0
DUMMY2_2719;1;4
DUMMY2_2720;1;1
DUMMY2_2721;1;0
DUMMY2_2722;1;10
DUMMY2_2723;1;5
DUMMY2_2724;1;5
DUMMY2_2725;1;0
DUMMY2_2726;1;8
DUMMY2_2727;1;6
DUMMY2_2728;1;0
DUMMY2_2729;1;7
DUMMY2_2730;1;7
DUMMY2_2731;1;1
DUMMY2_2732;1;0
DUMMY2_2733;1;1
DUMMY2_2734;1;2
DUMMY2_2735;1;0
DUMMY2_2736;1;5
DUMMY2_2737;1;2
DUMMY2_2738;1;2
DUMMY2_2739;1;10
DUMMY2_2740;1;0
DUMMY2_2741;1;0
DUMMY2_2742;1;9
DUMMY2_2743;2;0
DUMMY2_2744;1;0
DUMMY2_2745;1;10
DUMMY2_2746;1;10
DUMMY2_2747;1;0
DUMMY2_2748;1;0
DUMMY2_2749;1;0
DUMMY2_2750;1;7
DUMMY2_2751;1;5
DUMMY2_2752;1;0
DUMMY2_2753;2;3
DUMMY2_2754;1;3
DUMMY2_2755;1;0
DUMMY2_2756;1;6
DUMMY2_2757;1;4
DUMMY2_2758;1;7
DUMMY2_2759;1;0
DUMMY2_2760;1;0
DUMMY2_2761;1;10
DUMMY2_2762;1;8
DUMMY2_2763;1;9
DUMMY2_2764;1;5
DUMMY2_2765;1;1
DUMMY2_2766;1;0
DUMMY2_2767;1;3
DUMMY2_2768;1;3
DUMMY2_2769;1;8
DUMMY2_2770;1;4
DUMMY2_2771;1;6
DUMMY2_2772;1;0
DUMMY2_2773;1;0
DUMMY2_2774;1;2
DUMMY2_2775;1;6
DUMMY2_2776;1;2
DUMMY2_2777;1;0
DUMMY2_2778;1;7
DUMMY2_2779;1;1
DUMMY2_2780;1;1
DUMMY2_2781;1;4
DUMMY2_2782;1;6
DUMMY2_2783;1;0
DUMMY2_2784;1;6
DUMMY2_2785;1;1
DUMMY2_2786;1;0
DUMMY2_2787;1;7
DUMMY2_2788;1;9
DUMMY2_2789;1;0
DUMMY2_2790;1;10
DUMMY2_2791;1;10
DUMMY2_2792;1;0
DUMMY2_2793;1;0
DUMMY2_2794;1;7
DUMMY2_2795;1;0
DUMMY2_2796;1;2
DUMMY2_2797;1;3
DUMMY2_2798;1;4
DUMMY2_2799;1;6
DUMMY2_2800;2;1
DUMMY2_2801;1;5
DUMMY2_2802;1;3
DUMMY2_2803;1;0
DUMMY2_2804;1;0
DUMMY2_2805;1;1
DUMMY2_2806;1;0
DUMMY2_2807;1;5
DUMMY2_2808;1;2
DUMMY2_2809;1;3
DUMMY2_2810;1;4
DUMMY2_2811;1;10
DUMMY2_2812;1;7
DUMMY2_2813;1;7
DUMMY2_2814;1;0
DUMMY2_2815;1;9
DUMMY2_2816;1;2
DUMMY2_2817;1;8
DUMMY2_2818;1;7
DUMMY2_2819;1;5
DUMMY2_2820;1;0
DUMMY2_2821;1;4
DUMMY2_2822;1;6
DUMMY2_2823;1;7
DUMMY2_2824;1;5
DUMMY2_2825;1;1
DUMMY2_2826;1;1
DUMMY2_2827;1;3
DUMMY2_2828;1;0
DUMMY2_2829;1;6
DUMMY2_2830;1;7
DUMMY2_2831;1;0
DUMMY2_2832;1;9
DUMMY2_2833;1;10
DUMMY2_2834;1;6
DUMMY2_2835;1;7
DUMMY2_2836;1;3
DUMMY2_2837;1;0
DUMMY2_2838;2;7
DUMMY2_2839;1;4
DUMMY2_2840;1;0
DUMMY2_2841;1;0
DUMMY2_2842;1;0
DUMMY2_2843;1;0
DUMMY2_2844;2;6
DUMMY2_2845;1;0
DUMMY2_2846;1;0
DUMMY2_2847;1;9
DUMMY2_2848;2;0
DUMMY2_2849;1;0
DUMMY2_2850;1;6
DUMMY2_2851;1;1
DUMMY2_2852;1;1
DUMMY2_2853;1;3
DUMMY2_2854;1;5
DUMMY2_2855;1;9
DUMMY2_2856;1;9
DUMMY2_2857;1;1
DUMMY2_2858;1;0
DUMMY2_2859;1;8
DUMMY2_2860;1;0
DUMMY2_2861;1;0
DUMMY2_2862;1;1
DUMMY2_2863;1;9
DUMMY2_2864;1;2
DUMMY2_2865;1;0
DUMMY2_2866;1;0
DUMMY2_2867;1;7
DUMMY2_2868;1;2
DUMMY2_2869;1;2
DUMMY2_2870;1;6
DUMMY2_2871;1;0
DUMMY2_2872;1;4
DUMMY2_2873;1;9
DUMMY2_2874;1;8
DUMMY2_2875;1;9
DUMMY2_2876;1;0
DUMMY2_2877;1;0
DUMMY2_2878;1;6
DUMMY2_2879;1;0
DUMMY2_2880;1;5
DUMMY2_2881;1;0
DUMMY2_2882;1;5
DUMMY2_2883;1;8
DUMMY2_2884;1;6
DUMMY2_2885;1;7
DUMMY2_2886;1;9
DUMMY2_2887;1;3
DUMMY2_2888;1;4
DUMMY2_2889;1;0
DUMMY2_2890;1;0
DUMMY2_2891;1;4
DUMMY2_2892;1;8
DUMMY2_2893;2;5
DUMMY2_2894;1;8
DUMMY2_2895;1;10
DUMMY2_2896;1;5
DUMMY2_2897;1;0
DUMMY2_2898;1;4
DUMMY2_2899;1;7
DUMMY2_2900;1;0
DUMMY2_2901;1;8
DUMMY2_2902;1;1
DUMMY2_2903;1;5
DUMMY2_2904;1;0
DUMMY2_2905;1;0
DUMMY2_2906;1;7
DUMMY2_2907;1;3
DUMMY2_2908;1;10
DUMMY2_2909;1;5
DUMMY2_2910;1;0
DUMMY2_2911;1;0
DUMMY2_2912;1;6
DUMMY2_2913;2;0
DUMMY2_2914;1;10
DUMMY2_2915;1;0
DUMMY2_2916;1;9
DUMMY2_2917;1;7
DUMMY2_2918;1;0
DUMMY2_2919;1;0
DUMMY2_2920;1;0
DUMMY2_2921;1;0
DUMMY2_2922;1;9
DUMMY2_2923;1;0
DUMMY2_2924;1;10
DUMMY2_2925;1;9
DUMMY2_2926;1;3
DUMMY2_2927;1;2
DUMMY2_2928;1;1
DUMMY2_2929;1;10
DUMMY2_2930;1;0
DUMMY2_2931;2;8
DUMMY2_2932;1;0
DUMMY2_2933;1;9
DUMMY2_2934;1;0
DUMMY2_2935;1;9
DUMMY2_2936;1;5
DUMMY2_2937;1;8
DUMMY2_2938;1;1
DUMMY2_2939;1;3
DUMMY2_2940;1;0
DUMMY2_2941;1;0
DUMMY2_2942;1;0
DUMMY2_2943;1;1
DUMMY2_2944;1;6
DUMMY2_2945;1;0
DUMMY2_2946;2;8
DUMMY2_2947;1;10
DUMMY2_2948;1;0
DUMMY2_2949;1;10
DUMMY2_2950;1;4
DUMMY2_2951;2;0
DUMMY2_2952;1;5
DUMMY2_2953;1;6
DUMMY2_2954;1;0
DUMMY2_2955;1;6
DUMMY2_2956;1;0
DUMMY2_2957;1;6
DUMMY2_2958;2;2
DUMMY2_2959;1;4
DUMMY2_2960;1;2
DUMMY2_2961;1;2
DUMMY2_2962;1;2
DUMMY2_2963;1;10
DUMMY2_2964;1;0
DUMMY2_2965;1;1
DUMMY2_2966;1;3
DUMMY2_2967;1;6
DUMMY2_2968;1;4
DUMMY2_2969;1;0
DUMMY2_2970;2;0
DUMMY2_2971;1;5
DUMMY2_2972;1;4
DUMMY2_2973;1;3
DUMMY2_2974;1;1
DUMMY2_2975;1;8
DUMMY2_2976;1;9
DUMMY2_2977;1;0
DUMMY2_2978;1;10
DUMMY2_2979;1;10
DUMMY2_2980;1;0
DUMMY2_2981;1;0
DUMMY2_2982;1;6
DUMMY2_2983;1;8
DUMMY2_2984;1;5
DUMMY2_2985;1;1
DUMMY2_2986;1;10
DUMMY2_2987;1;0
DUMMY2_2988;1;5
DUMMY2_2989;1;0
DUMMY2_2990;1;4
DUMMY2_2991;1;4
DUMMY2_2992;1;0
DUMMY2_2993;1;0
DUMMY2_2994;2;5
DUMMY2_2995;1;5
DUMMY2_2996;1;0
DUMMY2_2997;1;0
DUMMY2_2998;1;0
DUMMY2_2999;1;6
DUMMY2_3000;1;2
