person_id;item_id;item_score
DUMMY1_1422;Ank24dp_K_GT_1S_01;0
DUMMY1_1423;Ank24dp_K_GT_1S_01;1
DUMMY1_1424;Ank24dp_K_GT_1S_01;1
DUMMY1_1425;Ank24dp_K_GT_1S_01;0
DUMMY1_1426;Ank24dp_K_GT_1S_01;1
DUMMY1_1427;Ank24dp_K_GT_1S_01;1
DUMMY1_1428;Ank24dp_K_GT_1S_01;1
DUMMY1_1429;Ank24dp_K_GT_1S_01;1
DUMMY1_1430;Ank24dp_K_GT_1S_01;0
DUMMY1_1431;Ank24dp_K_GT_1S_01;1
DUMMY1_1432;Ank24dp_K_GT_1S_01;0
DUMMY1_1433;Ank24dp_K_GT_1S_01;1
DUMMY1_1434;Ank24dp_K_GT_1S_01;0
DUMMY1_1435;Ank24dp_K_GT_1S_01;0
DUMMY1_1436;Ank24dp_K_GT_1S_01;1
DUMMY1_1437;Ank24dp_K_GT_1S_01;0
DUMMY1_1438;Ank24dp_K_GT_1S_01;0
DUMMY1_1439;Ank24dp_K_GT_1S_01;1
DUMMY1_1440;Ank24dp_K_GT_1S_01;1
DUMMY1_1441;Ank24dp_K_GT_1S_01;0
DUMMY1_1442;Ank24dp_K_GT_1S_01;0
DUMMY1_1443;Ank24dp_K_GT_1S_01;1
DUMMY1_1444;Ank24dp_K_GT_1S_01;1
DUMMY1_1445;Ank24dp_K_GT_1S_01;0
DUMMY1_1446;Ank24dp_K_GT_1S_01;0
DUMMY1_1447;Ank24dp_K_GT_1S_01;1
DUMMY1_1448;Ank24dp_K_GT_1S_01;1
DUMMY1_1449;Ank24dp_K_GT_1S_01;1
DUMMY1_1450;Ank24dp_K_GT_1S_01;0
DUMMY1_1451;Ank24dp_K_GT_1S_01;0
DUMMY1_1452;Ank24dp_K_GT_1S_01;0
DUMMY1_1453;Ank24dp_K_GT_1S_01;0
DUMMY1_1454;Ank24dp_K_GT_1S_01;1
DUMMY1_1455;Ank24dp_K_GT_1S_01;0
DUMMY1_1456;Ank24dp_K_GT_1S_01;1
DUMMY1_1457;Ank24dp_K_GT_1S_01;1
DUMMY1_1458;Ank24dp_K_GT_1S_01;0
DUMMY1_1459;Ank24dp_K_GT_1S_01;1
DUMMY1_1460;Ank24dp_K_GT_1S_01;1
DUMMY1_1461;Ank24dp_K_GT_1S_01;1
DUMMY1_1462;Ank24dp_K_GT_1S_01;1
DUMMY1_1463;Ank24dp_K_GT_1S_01;0
DUMMY1_1464;Ank24dp_K_GT_1S_01;1
DUMMY1_1465;Ank24dp_K_GT_1S_01;1
DUMMY1_1466;Ank24dp_K_GT_1S_01;1
DUMMY1_1467;Ank24dp_K_GT_1S_01;0
DUMMY1_1468;Ank24dp_K_GT_1S_01;1
DUMMY1_1469;Ank24dp_K_GT_1S_01;0
DUMMY1_1470;Ank24dp_K_GT_1S_01;1
DUMMY1_1471;Ank24dp_K_GT_1S_01;1
DUMMY1_1472;Ank24dp_K_GT_1S_01;1
DUMMY1_1473;Ank24dp_K_GT_1S_01;1
DUMMY1_1474;Ank24dp_K_GT_1S_01;1
DUMMY1_1475;Ank24dp_K_GT_1S_01;1
DUMMY1_1476;Ank24dp_K_GT_1S_01;1
DUMMY1_1477;Ank24dp_K_GT_1S_01;0
DUMMY1_1478;Ank24dp_K_GT_1S_01;0
DUMMY1_1479;Ank24dp_K_GT_1S_01;1
DUMMY1_1480;Ank24dp_K_GT_1S_01;1
DUMMY1_1481;Ank24dp_K_GT_1S_01;0
DUMMY1_1482;Ank24dp_K_GT_1S_01;1
DUMMY1_1483;Ank24dp_K_GT_1S_01;0
DUMMY1_1484;Ank24dp_K_GT_1S_01;1
DUMMY1_1485;Ank24dp_K_GT_1S_01;1
DUMMY1_1486;Ank24dp_K_GT_1S_01;1
DUMMY1_1487;Ank24dp_K_GT_1S_01;0
DUMMY1_1488;Ank24dp_K_GT_1S_01;1
DUMMY1_1489;Ank24dp_K_GT_1S_01;1
DUMMY1_1490;Ank24dp_K_GT_1S_01;0
DUMMY1_1491;Ank24dp_K_GT_1S_01;1
DUMMY1_1492;Ank24dp_K_GT_1S_01;1
DUMMY1_1493;Ank24dp_K_GT_1S_01;1
DUMMY1_1494;Ank24dp_K_GT_1S_01;1
DUMMY1_1495;Ank24dp_K_GT_1S_01;1
DUMMY1_1496;Ank24dp_K_GT_1S_01;1
DUMMY1_1497;Ank24dp_K_GT_1S_01;1
DUMMY1_1498;Ank24dp_K_GT_1S_01;0
DUMMY1_1499;Ank24dp_K_GT_1S_01;0
DUMMY1_1500;Ank24dp_K_GT_1S_01;0
DUMMY1_1501;Ank24dp_K_GT_1S_01;1
DUMMY1_1502;Ank24dp_K_GT_1S_01;0
DUMMY1_1503;Ank24dp_K_GT_1S_01;1
DUMMY1_1504;Ank24dp_K_GT_1S_01;0
DUMMY1_1505;Ank24dp_K_GT_1S_01;1
DUMMY1_1506;Ank24dp_K_GT_1S_01;1
DUMMY1_1507;Ank24dp_K_GT_1S_01;1
DUMMY1_1508;Ank24dp_K_GT_1S_01;0
DUMMY1_1509;Ank24dp_K_GT_1S_01;0
DUMMY1_1510;Ank24dp_K_GT_1S_01;0
DUMMY1_1511;Ank24dp_K_GT_1S_01;0
DUMMY1_1512;Ank24dp_K_GT_1S_01;1
DUMMY1_1513;Ank24dp_K_GT_1S_01;1
DUMMY1_1514;Ank24dp_K_GT_1S_01;1
DUMMY1_1515;Ank24dp_K_GT_1S_01;1
DUMMY1_1516;Ank24dp_K_GT_1S_01;1
DUMMY1_1517;Ank24dp_K_GT_1S_01;1
DUMMY1_1518;Ank24dp_K_GT_1S_01;0
DUMMY1_1519;Ank24dp_K_GT_1S_01;0
DUMMY1_1520;Ank24dp_K_GT_1S_01;0
DUMMY1_1521;Ank24dp_K_GT_1S_01;0
DUMMY1_1522;Ank24dp_K_GT_1S_01;1
DUMMY1_1523;Ank24dp_K_GT_1S_01;0
DUMMY1_1524;Ank24dp_K_GT_1S_01;0
DUMMY1_1525;Ank24dp_K_GT_1S_01;1
DUMMY1_1526;Ank24dp_K_GT_1S_01;1
DUMMY1_1527;Ank24dp_K_GT_1S_01;0
DUMMY1_1528;Ank24dp_K_GT_1S_01;0
DUMMY1_1529;Ank24dp_K_GT_1S_01;0
DUMMY1_1530;Ank24dp_K_GT_1S_01;0
DUMMY1_1531;Ank24dp_K_GT_1S_01;1
DUMMY1_1532;Ank24dp_K_GT_1S_01;1
DUMMY1_1533;Ank24dp_K_GT_1S_01;1
DUMMY1_1534;Ank24dp_K_GT_1S_01;1
DUMMY1_1535;Ank24dp_K_GT_1S_01;1
DUMMY1_1536;Ank24dp_K_GT_1S_01;0
DUMMY1_1537;Ank24dp_K_GT_1S_01;1
DUMMY1_1538;Ank24dp_K_GT_1S_01;0
DUMMY1_1539;Ank24dp_K_GT_1S_01;1
DUMMY1_1540;Ank24dp_K_GT_1S_01;1
DUMMY1_1541;Ank24dp_K_GT_1S_01;1
DUMMY1_1542;Ank24dp_K_GT_1S_01;1
DUMMY1_1543;Ank24dp_K_GT_1S_01;1
DUMMY1_1544;Ank24dp_K_GT_1S_01;0
DUMMY1_1545;Ank24dp_K_GT_1S_01;0
DUMMY1_1546;Ank24dp_K_GT_1S_01;1
DUMMY1_1547;Ank24dp_K_GT_1S_01;0
DUMMY1_1548;Ank24dp_K_GT_1S_01;1
DUMMY1_1549;Ank24dp_K_GT_1S_01;1
DUMMY1_1550;Ank24dp_K_GT_1S_01;0
DUMMY1_1551;Ank24dp_K_GT_1S_01;0
DUMMY1_1552;Ank24dp_K_GT_1S_01;1
DUMMY1_1553;Ank24dp_K_GT_1S_01;0
DUMMY1_1554;Ank24dp_K_GT_1S_01;0
DUMMY1_1555;Ank24dp_K_GT_1S_01;0
DUMMY1_1556;Ank24dp_K_GT_1S_01;0
DUMMY1_1557;Ank24dp_K_GT_1S_01;0
DUMMY1_1558;Ank24dp_K_GT_1S_01;1
DUMMY1_1559;Ank24dp_K_GT_1S_01;0
DUMMY1_1560;Ank24dp_K_GT_1S_01;1
DUMMY1_1561;Ank24dp_K_GT_1S_01;0
DUMMY1_1562;Ank24dp_K_GT_1S_01;1
DUMMY1_1563;Ank24dp_K_GT_1S_01;0
DUMMY1_1564;Ank24dp_K_GT_1S_01;0
DUMMY1_1565;Ank24dp_K_GT_1S_01;1
DUMMY1_1566;Ank24dp_K_GT_1S_01;1
DUMMY1_1567;Ank24dp_K_GT_1S_01;1
DUMMY1_1568;Ank24dp_K_GT_1S_01;1
DUMMY1_1569;Ank24dp_K_GT_1S_01;1
DUMMY1_1570;Ank24dp_K_GT_1S_01;1
DUMMY1_1571;Ank24dp_K_GT_1S_01;1
DUMMY1_1572;Ank24dp_K_GT_1S_01;1
DUMMY1_1573;Ank24dp_K_GT_1S_01;1
DUMMY1_1574;Ank24dp_K_GT_1S_01;0
DUMMY1_1575;Ank24dp_K_GT_1S_01;0
DUMMY1_1576;Ank24dp_K_GT_1S_01;0
DUMMY1_1577;Ank24dp_K_GT_1S_01;1
DUMMY1_1578;Ank24dp_K_GT_1S_01;1
DUMMY1_1579;Ank24dp_K_GT_1S_01;0
DUMMY1_1580;Ank24dp_K_GT_1S_01;1
DUMMY1_1581;Ank24dp_K_GT_1S_01;1
DUMMY1_1582;Ank24dp_K_GT_1S_01;0
DUMMY1_1583;Ank24dp_K_GT_1S_01;0
DUMMY1_1584;Ank24dp_K_GT_1S_01;0
DUMMY1_1585;Ank24dp_K_GT_1S_01;1
DUMMY1_1586;Ank24dp_K_GT_1S_01;1
DUMMY1_1587;Ank24dp_K_GT_1S_01;1
DUMMY1_1588;Ank24dp_K_GT_1S_01;0
DUMMY1_1589;Ank24dp_K_GT_1S_01;0
DUMMY1_1590;Ank24dp_K_GT_1S_01;1
DUMMY1_1591;Ank24dp_K_GT_1S_01;0
DUMMY1_1592;Ank24dp_K_GT_1S_01;1
DUMMY1_1593;Ank24dp_K_GT_1S_01;1
DUMMY1_1594;Ank24dp_K_GT_1S_01;1
DUMMY1_1595;Ank24dp_K_GT_1S_01;0
DUMMY1_1596;Ank24dp_K_GT_1S_01;1
DUMMY1_1597;Ank24dp_K_GT_1S_01;1
DUMMY1_1598;Ank24dp_K_GT_1S_01;1
DUMMY1_1599;Ank24dp_K_GT_1S_01;0
DUMMY1_1600;Ank24dp_K_GT_1S_01;1
DUMMY1_1601;Ank24dp_K_GT_1S_01;1
DUMMY1_1602;Ank24dp_K_GT_1S_01;1
DUMMY1_1603;Ank24dp_K_GT_1S_01;1
DUMMY1_1604;Ank24dp_K_GT_1S_01;0
DUMMY1_1605;Ank24dp_K_GT_1S_01;0
DUMMY1_1606;Ank24dp_K_GT_1S_01;1
DUMMY1_1607;Ank24dp_K_GT_1S_01;1
DUMMY1_1608;Ank24dp_K_GT_1S_01;1
DUMMY1_1609;Ank24dp_K_GT_1S_01;0
DUMMY1_1610;Ank24dp_K_GT_1S_01;0
DUMMY1_1611;Ank24dp_K_GT_1S_01;1
DUMMY1_1612;Ank24dp_K_GT_1S_01;1
DUMMY1_1613;Ank24dp_K_GT_1S_01;1
DUMMY1_1614;Ank24dp_K_GT_1S_01;0
DUMMY1_1615;Ank24dp_K_GT_1S_01;0
DUMMY1_1616;Ank24dp_K_GT_1S_01;1
DUMMY1_1617;Ank24dp_K_GT_1S_01;0
DUMMY1_1618;Ank24dp_K_GT_1S_01;0
DUMMY1_1619;Ank24dp_K_GT_1S_01;1
DUMMY1_1620;Ank24dp_K_GT_1S_01;1
DUMMY1_1621;Ank24dp_K_GT_1S_01;0
DUMMY1_1622;Ank24dp_K_GT_1S_01;1
DUMMY1_1623;Ank24dp_K_GT_1S_01;1
DUMMY1_1624;Ank24dp_K_GT_1S_01;0
DUMMY1_1625;Ank24dp_K_GT_1S_01;0
DUMMY1_1626;Ank24dp_K_GT_1S_01;0
DUMMY1_1627;Ank24dp_K_GT_1S_01;0
DUMMY1_1628;Ank24dp_K_GT_1S_01;0
DUMMY1_1629;Ank24dp_K_GT_1S_01;1
DUMMY1_1630;Ank24dp_K_GT_1S_01;1
DUMMY1_1631;Ank24dp_K_GT_1S_01;0
DUMMY1_1632;Ank24dp_K_GT_1S_01;1
DUMMY1_1633;Ank24dp_K_GT_1S_01;1
DUMMY1_1634;Ank24dp_K_GT_1S_01;1
DUMMY1_1635;Ank24dp_K_GT_1S_01;0
DUMMY1_1636;Ank24dp_K_GT_1S_01;0
DUMMY1_1637;Ank24dp_K_GT_1S_01;1
DUMMY1_1638;Ank24dp_K_GT_1S_01;1
DUMMY1_1639;Ank24dp_K_GT_1S_01;0
DUMMY1_1640;Ank24dp_K_GT_1S_01;1
DUMMY1_1641;Ank24dp_K_GT_1S_01;0
DUMMY1_1642;Ank24dp_K_GT_1S_01;1
DUMMY1_1643;Ank24dp_K_GT_1S_01;1
DUMMY1_1644;Ank24dp_K_GT_1S_01;0
DUMMY1_1645;Ank24dp_K_GT_1S_01;1
DUMMY1_1646;Ank24dp_K_GT_1S_01;0
DUMMY1_1647;Ank24dp_K_GT_1S_01;0
DUMMY1_1648;Ank24dp_K_GT_1S_01;1
DUMMY1_1649;Ank24dp_K_GT_1S_01;0
DUMMY1_1650;Ank24dp_K_GT_1S_01;1
DUMMY1_1651;Ank24dp_K_GT_1S_01;1
DUMMY1_1652;Ank24dp_K_GT_1S_01;0
DUMMY1_1653;Ank24dp_K_GT_1S_01;1
DUMMY1_1654;Ank24dp_K_GT_1S_01;1
DUMMY1_1655;Ank24dp_K_GT_1S_01;0
DUMMY1_1656;Ank24dp_K_GT_1S_01;1
DUMMY1_1657;Ank24dp_K_GT_1S_01;0
DUMMY1_1658;Ank24dp_K_GT_1S_01;0
DUMMY1_1659;Ank24dp_K_GT_1S_01;1
DUMMY1_1660;Ank24dp_K_GT_1S_01;1
DUMMY1_1661;Ank24dp_K_GT_1S_01;0
DUMMY1_1662;Ank24dp_K_GT_1S_01;1
DUMMY1_1663;Ank24dp_K_GT_1S_01;1
DUMMY1_1664;Ank24dp_K_GT_1S_01;1
DUMMY1_1665;Ank24dp_K_GT_1S_01;1
DUMMY1_1666;Ank24dp_K_GT_1S_01;1
DUMMY1_1667;Ank24dp_K_GT_1S_01;1
DUMMY1_1668;Ank24dp_K_GT_1S_01;0
DUMMY1_1669;Ank24dp_K_GT_1S_01;0
DUMMY1_1670;Ank24dp_K_GT_1S_01;1
DUMMY1_1671;Ank24dp_K_GT_1S_01;0
DUMMY1_1672;Ank24dp_K_GT_1S_01;1
DUMMY1_1673;Ank24dp_K_GT_1S_01;1
DUMMY1_1674;Ank24dp_K_GT_1S_01;1
DUMMY1_1675;Ank24dp_K_GT_1S_01;1
DUMMY1_1676;Ank24dp_K_GT_1S_01;0
DUMMY1_1677;Ank24dp_K_GT_1S_01;0
DUMMY1_1678;Ank24dp_K_GT_1S_01;0
DUMMY1_1679;Ank24dp_K_GT_1S_01;0
DUMMY1_1680;Ank24dp_K_GT_1S_01;1
DUMMY1_1681;Ank24dp_K_GT_1S_01;0
DUMMY1_1682;Ank24dp_K_GT_1S_01;0
DUMMY1_1683;Ank24dp_K_GT_1S_01;0
DUMMY1_1684;Ank24dp_K_GT_1S_01;0
DUMMY1_1685;Ank24dp_K_GT_1S_01;1
DUMMY1_1686;Ank24dp_K_GT_1S_01;0
DUMMY1_1687;Ank24dp_K_GT_1S_01;1
DUMMY1_1688;Ank24dp_K_GT_1S_01;0
DUMMY1_1689;Ank24dp_K_GT_1S_01;1
DUMMY1_1690;Ank24dp_K_GT_1S_01;0
DUMMY1_1691;Ank24dp_K_GT_1S_01;1
DUMMY1_1692;Ank24dp_K_GT_1S_01;1
DUMMY1_1693;Ank24dp_K_GT_1S_01;0
DUMMY1_1694;Ank24dp_K_GT_1S_01;1
DUMMY1_1695;Ank24dp_K_GT_1S_01;1
DUMMY1_1696;Ank24dp_K_GT_1S_01;0
DUMMY1_1697;Ank24dp_K_GT_1S_01;1
DUMMY1_1698;Ank24dp_K_GT_1S_01;1
DUMMY1_1699;Ank24dp_K_GT_1S_01;1
DUMMY1_1700;Ank24dp_K_GT_1S_01;1
DUMMY1_1701;Ank24dp_K_GT_1S_01;0
DUMMY1_1702;Ank24dp_K_GT_1S_01;0
DUMMY1_1703;Ank24dp_K_GT_1S_01;1
DUMMY1_1704;Ank24dp_K_GT_1S_01;1
DUMMY1_1705;Ank24dp_K_GT_1S_01;0
DUMMY1_1706;Ank24dp_K_GT_1S_01;1
DUMMY1_1707;Ank24dp_K_GT_1S_01;0
DUMMY1_1708;Ank24dp_K_GT_1S_01;0
DUMMY1_1709;Ank24dp_K_GT_1S_01;0
DUMMY1_1710;Ank24dp_K_GT_1S_01;0
DUMMY1_1711;Ank24dp_K_GT_1S_01;1
DUMMY1_1712;Ank24dp_K_GT_1S_01;1
DUMMY1_1713;Ank24dp_K_GT_1S_01;1
DUMMY1_1714;Ank24dp_K_GT_1S_01;1
DUMMY1_1715;Ank24dp_K_GT_1S_01;1
DUMMY1_1716;Ank24dp_K_GT_1S_01;1
DUMMY1_1717;Ank24dp_K_GT_1S_01;1
DUMMY1_1718;Ank24dp_K_GT_1S_01;1
DUMMY1_1719;Ank24dp_K_GT_1S_01;1
DUMMY1_1720;Ank24dp_K_GT_1S_01;0
DUMMY1_1721;Ank24dp_K_GT_1S_01;0
DUMMY1_1722;Ank24dp_K_GT_1S_01;1
DUMMY1_1723;Ank24dp_K_GT_1S_01;1
DUMMY1_1724;Ank24dp_K_GT_1S_01;1
DUMMY1_1725;Ank24dp_K_GT_1S_01;1
DUMMY1_1726;Ank24dp_K_GT_1S_01;1
DUMMY1_1727;Ank24dp_K_GT_1S_01;1
DUMMY1_1728;Ank24dp_K_GT_1S_01;1
DUMMY1_1729;Ank24dp_K_GT_1S_01;0
DUMMY1_1730;Ank24dp_K_GT_1S_01;1
DUMMY1_1731;Ank24dp_K_GT_1S_01;1
DUMMY1_1732;Ank24dp_K_GT_1S_01;1
DUMMY1_1733;Ank24dp_K_GT_1S_01;0
DUMMY1_1734;Ank24dp_K_GT_1S_01;0
DUMMY1_1735;Ank24dp_K_GT_1S_01;1
DUMMY1_1736;Ank24dp_K_GT_1S_01;0
DUMMY1_1737;Ank24dp_K_GT_1S_01;1
DUMMY1_1738;Ank24dp_K_GT_1S_01;1
DUMMY1_1739;Ank24dp_K_GT_1S_01;0
DUMMY1_1740;Ank24dp_K_GT_1S_01;1
DUMMY1_1741;Ank24dp_K_GT_1S_01;0
DUMMY1_1742;Ank24dp_K_GT_1S_01;1
DUMMY1_1743;Ank24dp_K_GT_1S_01;0
DUMMY1_1744;Ank24dp_K_GT_1S_01;0
DUMMY1_1745;Ank24dp_K_GT_1S_01;1
DUMMY1_1746;Ank24dp_K_GT_1S_01;1
DUMMY1_1747;Ank24dp_K_GT_1S_01;1
DUMMY1_1748;Ank24dp_K_GT_1S_01;0
DUMMY1_1749;Ank24dp_K_GT_1S_01;1
DUMMY1_1750;Ank24dp_K_GT_1S_01;1
DUMMY1_1751;Ank24dp_K_GT_1S_01;1
DUMMY1_1752;Ank24dp_K_GT_1S_01;1
DUMMY1_1753;Ank24dp_K_GT_1S_01;1
DUMMY1_1754;Ank24dp_K_GT_1S_01;0
DUMMY1_1755;Ank24dp_K_GT_1S_01;0
DUMMY1_1756;Ank24dp_K_GT_1S_01;1
DUMMY1_1757;Ank24dp_K_GT_1S_01;1
DUMMY1_1758;Ank24dp_K_GT_1S_01;1
DUMMY1_1759;Ank24dp_K_GT_1S_01;0
DUMMY1_1760;Ank24dp_K_GT_1S_01;1
DUMMY1_1761;Ank24dp_K_GT_1S_01;1
DUMMY1_1762;Ank24dp_K_GT_1S_01;0
DUMMY1_1763;Ank24dp_K_GT_1S_01;1
DUMMY1_1764;Ank24dp_K_GT_1S_01;0
DUMMY1_1765;Ank24dp_K_GT_1S_01;1
DUMMY1_1766;Ank24dp_K_GT_1S_01;1
DUMMY1_1767;Ank24dp_K_GT_1S_01;0
DUMMY1_1768;Ank24dp_K_GT_1S_01;1
DUMMY1_1769;Ank24dp_K_GT_1S_01;1
DUMMY1_1770;Ank24dp_K_GT_1S_01;1
DUMMY1_1771;Ank24dp_K_GT_1S_01;1
DUMMY1_1772;Ank24dp_K_GT_1S_01;1
DUMMY1_1773;Ank24dp_K_GT_1S_01;1
DUMMY1_1774;Ank24dp_K_GT_1S_01;0
DUMMY1_1775;Ank24dp_K_GT_1S_01;1
DUMMY1_1776;Ank24dp_K_GT_1S_01;0
DUMMY1_1777;Ank24dp_K_GT_1S_01;1
DUMMY1_1778;Ank24dp_K_GT_1S_01;1
DUMMY1_1779;Ank24dp_K_GT_1S_01;0
DUMMY1_1780;Ank24dp_K_GT_1S_01;1
DUMMY1_1781;Ank24dp_K_GT_1S_01;0
DUMMY1_1782;Ank24dp_K_GT_1S_01;1
DUMMY1_1783;Ank24dp_K_GT_1S_01;1
DUMMY1_1784;Ank24dp_K_GT_1S_01;0
DUMMY1_1785;Ank24dp_K_GT_1S_01;1
DUMMY1_1786;Ank24dp_K_GT_1S_01;0
DUMMY1_1787;Ank24dp_K_GT_1S_01;0
DUMMY1_1788;Ank24dp_K_GT_1S_01;0
DUMMY1_1789;Ank24dp_K_GT_1S_01;1
DUMMY1_1790;Ank24dp_K_GT_1S_01;1
DUMMY1_1791;Ank24dp_K_GT_1S_01;1
DUMMY1_1792;Ank24dp_K_GT_1S_01;0
DUMMY1_1793;Ank24dp_K_GT_1S_01;1
DUMMY1_1794;Ank24dp_K_GT_1S_01;1
DUMMY1_1795;Ank24dp_K_GT_1S_01;0
DUMMY1_1796;Ank24dp_K_GT_1S_01;1
DUMMY1_1797;Ank24dp_K_GT_1S_01;0
DUMMY1_1798;Ank24dp_K_GT_1S_01;1
DUMMY1_1799;Ank24dp_K_GT_1S_01;0
DUMMY1_1800;Ank24dp_K_GT_1S_01;0
DUMMY1_1801;Ank24dp_K_GT_1S_01;1
DUMMY1_1802;Ank24dp_K_GT_1S_01;0
DUMMY1_1803;Ank24dp_K_GT_1S_01;0
DUMMY1_1804;Ank24dp_K_GT_1S_01;0
DUMMY1_1805;Ank24dp_K_GT_1S_01;0
DUMMY1_1806;Ank24dp_K_GT_1S_01;1
DUMMY1_1807;Ank24dp_K_GT_1S_01;1
DUMMY1_1808;Ank24dp_K_GT_1S_01;1
DUMMY1_1809;Ank24dp_K_GT_1S_01;0
DUMMY1_1810;Ank24dp_K_GT_1S_01;0
DUMMY1_1811;Ank24dp_K_GT_1S_01;0
DUMMY1_1812;Ank24dp_K_GT_1S_01;1
DUMMY1_1813;Ank24dp_K_GT_1S_01;0
DUMMY1_1814;Ank24dp_K_GT_1S_01;1
DUMMY1_1815;Ank24dp_K_GT_1S_01;0
DUMMY1_1816;Ank24dp_K_GT_1S_01;1
DUMMY1_1817;Ank24dp_K_GT_1S_01;1
DUMMY1_1818;Ank24dp_K_GT_1S_01;0
DUMMY1_1819;Ank24dp_K_GT_1S_01;1
DUMMY1_1820;Ank24dp_K_GT_1S_01;1
DUMMY1_1821;Ank24dp_K_GT_1S_01;0
DUMMY1_1822;Ank24dp_K_GT_1S_01;0
DUMMY1_1823;Ank24dp_K_GT_1S_01;0
DUMMY1_1824;Ank24dp_K_GT_1S_01;0
DUMMY1_1825;Ank24dp_K_GT_1S_01;1
DUMMY1_1826;Ank24dp_K_GT_1S_01;0
DUMMY1_1827;Ank24dp_K_GT_1S_01;0
DUMMY1_1828;Ank24dp_K_GT_1S_01;1
DUMMY1_1829;Ank24dp_K_GT_1S_01;1
DUMMY1_1830;Ank24dp_K_GT_1S_01;1
DUMMY1_1831;Ank24dp_K_GT_1S_01;0
DUMMY1_1832;Ank24dp_K_GT_1S_01;0
DUMMY1_1833;Ank24dp_K_GT_1S_01;0
DUMMY1_1834;Ank24dp_K_GT_1S_01;0
DUMMY1_1835;Ank24dp_K_GT_1S_01;1
DUMMY1_1836;Ank24dp_K_GT_1S_01;1
DUMMY1_1837;Ank24dp_K_GT_1S_01;1
DUMMY1_1838;Ank24dp_K_GT_1S_01;1
DUMMY1_1839;Ank24dp_K_GT_1S_01;1
DUMMY1_1840;Ank24dp_K_GT_1S_01;1
DUMMY1_1841;Ank24dp_K_GT_1S_01;0
DUMMY1_1842;Ank24dp_K_GT_1S_01;1
DUMMY1_1843;Ank24dp_K_GT_1S_01;0
DUMMY1_1844;Ank24dp_K_GT_1S_01;0
DUMMY1_1845;Ank24dp_K_GT_1S_01;0
DUMMY1_1846;Ank24dp_K_GT_1S_01;1
DUMMY1_1847;Ank24dp_K_GT_1S_01;0
DUMMY1_1848;Ank24dp_K_GT_1S_01;0
DUMMY1_1849;Ank24dp_K_GT_1S_01;0
DUMMY1_1850;Ank24dp_K_GT_1S_01;1
DUMMY1_1851;Ank24dp_K_GT_1S_01;1
DUMMY1_1852;Ank24dp_K_GT_1S_01;1
DUMMY1_1853;Ank24dp_K_GT_1S_01;0
DUMMY1_1854;Ank24dp_K_GT_1S_01;1
DUMMY1_1855;Ank24dp_K_GT_1S_01;0
DUMMY1_1856;Ank24dp_K_GT_1S_01;1
DUMMY1_1857;Ank24dp_K_GT_1S_01;1
DUMMY1_1858;Ank24dp_K_GT_1S_01;1
DUMMY1_1859;Ank24dp_K_GT_1S_01;1
DUMMY1_1860;Ank24dp_K_GT_1S_01;0
DUMMY1_1861;Ank24dp_K_GT_1S_01;1
DUMMY1_1862;Ank24dp_K_GT_1S_01;0
DUMMY1_1863;Ank24dp_K_GT_1S_01;1
DUMMY1_1864;Ank24dp_K_GT_1S_01;1
DUMMY1_1865;Ank24dp_K_GT_1S_01;1
DUMMY1_1866;Ank24dp_K_GT_1S_01;1
DUMMY1_1867;Ank24dp_K_GT_1S_01;0
DUMMY1_1868;Ank24dp_K_GT_1S_01;1
DUMMY1_1869;Ank24dp_K_GT_1S_01;0
DUMMY1_1870;Ank24dp_K_GT_1S_01;1
DUMMY1_1871;Ank24dp_K_GT_1S_01;1
DUMMY1_1872;Ank24dp_K_GT_1S_01;0
DUMMY1_1873;Ank24dp_K_GT_1S_01;0
DUMMY1_1874;Ank24dp_K_GT_1S_01;1
DUMMY1_1875;Ank24dp_K_GT_1S_01;0
DUMMY1_1876;Ank24dp_K_GT_1S_01;1
DUMMY1_1877;Ank24dp_K_GT_1S_01;1
DUMMY1_1878;Ank24dp_K_GT_1S_01;0
DUMMY1_1879;Ank24dp_K_GT_1S_01;0
DUMMY1_1880;Ank24dp_K_GT_1S_01;1
DUMMY1_1881;Ank24dp_K_GT_1S_01;1
DUMMY1_1882;Ank24dp_K_GT_1S_01;1
DUMMY1_1883;Ank24dp_K_GT_1S_01;0
DUMMY1_1884;Ank24dp_K_GT_1S_01;0
DUMMY1_1885;Ank24dp_K_GT_1S_01;1
DUMMY1_1886;Ank24dp_K_GT_1S_01;0
DUMMY1_1887;Ank24dp_K_GT_1S_01;0
DUMMY1_1888;Ank24dp_K_GT_1S_01;1
DUMMY1_1889;Ank24dp_K_GT_1S_01;0
DUMMY1_1890;Ank24dp_K_GT_1S_01;0
DUMMY1_1891;Ank24dp_K_GT_1S_01;0
DUMMY1_1892;Ank24dp_K_GT_1S_01;1
DUMMY1_1893;Ank24dp_K_GT_1S_01;1
DUMMY1_1894;Ank24dp_K_GT_1S_01;1
DUMMY1_1895;Ank24dp_K_GT_1S_01;1
DUMMY1_1896;Ank24dp_K_GT_1S_01;0
DUMMY1_1897;Ank24dp_K_GT_1S_01;1
DUMMY1_1898;Ank24dp_K_GT_1S_01;0
DUMMY1_1899;Ank24dp_K_GT_1S_01;1
DUMMY1_1900;Ank24dp_K_GT_1S_01;0
DUMMY1_1901;Ank24dp_K_GT_1S_01;0
DUMMY1_1902;Ank24dp_K_GT_1S_01;1
DUMMY1_1903;Ank24dp_K_GT_1S_01;0
